time,voltage,height
2219.2170727253,4,0.0503
2220.22381734848,4,0.0503
2221.23056983948,4,0.0503
2222.23214101791,4,0.0493
2223.24398088455,4,0.0503
2224.24506831169,4,0.0503
2225.25168275833,4,0.0503
2226.25838088989,4,0.0495
2227.26530647278,4,0.0503
2228.27213692665,4,0.0493
2229.27881360054,4,0.0503
2231.29163312912,4,0.0503
2232.30605792999,4,0.0495
2233.32093262672,4,0.0503
2234.33619141579,4,0.0503
2235.34294986725,4,0.0503
2236.34891033173,4,0.0503
2237.35555624962,4,0.0503
2238.35696148872,4,0.0503
2239.3585357666,4,0.0503
2240.36016273499,4,0.0503
2241.3609688282,4,0.0503
2242.36764502525,4,0.0503
2243.37424778938,4,0.0503
2244.38104438782,4,0.0493
2245.38769507408,4,0.0503
2246.3994204998,4,0.0493
2247.41114425659,4,0.0503
2248.42286777496,4,0.0493
2249.42891359329,4,0.0503
2251.43682575226,4,0.0503
2252.44352984428,4,0.0495
2253.45028591156,4,0.0503
2254.46157503128,4,0.0503
2255.46830916405,4,0.0503
2256.48015904427,4,0.0503
2257.48690223694,4,0.0503
2258.49297142029,4,0.0503
2259.49957728386,4,0.0503
2260.5104341507,4,0.0503
2261.5168800354,4,0.0454
2262.52633094788,4,0.0493
2263.53792572021,4,0.0503
2264.53946375847,4,0.0493
2265.54618048668,4,0.0503
2266.56104850769,4,0.0461
2267.57280087471,4,0.0461
2268.57949876785,4,0.0459
2269.59140205383,4,0.0461
2271.5940310955,4,0.0459
2272.59549617767,4,0.0495
2273.60690784454,4,0.0459
2274.60849905014,4,0.0503
2275.61518645287,4,0.0461
2276.61685371399,4,0.0461
2277.62354111671,4,0.0503
2278.63696622849,4,0.0459
2279.64385867119,4,0.0459
2280.65557408333,4,0.0503
2281.66216254234,4,0.0495
2282.66894841194,4,0.0461
2283.67571043968,4,0.0459
2284.68233466148,4,0.0461
2285.68903875351,4,0.0459
2286.69573307037,4,0.0461
2287.70747208595,4,0.0461
2289.71529817581,4,0.0461
2290.72201633453,4,0.0461
2291.72875785828,4,0.0452
2292.73550248146,4,0.0461
2293.73695874214,4,0.0461
2294.74370527267,4,0.0461
2295.74498224258,4,0.0461
2296.75163912773,4,0.0461
2297.75844335556,4,0.0461
2298.76500988007,4,0.0459
2299.77694869041,4,0.0374
2300.78869962692,4,0.0461
2301.79544353485,4,0.0461
2302.80746102333,4,0.0459
2303.82097148895,4,0.0459
2304.82754611969,4,0.0452
2305.83856201172,4,0.0452
2306.84525489807,4,0.0452
2307.85187625885,4,0.0461
2309.85401892662,4,0.0459
2310.86089468002,4,0.0461
2311.86761903763,4,0.0452
2312.87442493439,4,0.0461
2313.88096213341,4,0.0461
2314.88774394989,4,0.0452
2315.89448571205,4,0.0459
2316.90628862381,4,0.0459
2317.91301488876,4,0.0459
2318.9247636795,4,0.0461
2319.93988323212,4,0.0459
2320.94675660133,4,0.0461
2321.95291900635,4,0.0452
2322.96471405029,4,0.0452
2324.00420165062,4,0.0451
2325.02330517769,4,0.0452
2326.03184962273,4,0.0451
2327.03776073456,4,0.0459
2329.04086875916,4,0.0461
2330.04336643219,4,0.0452
2331.04660010338,4,0.0459
2332.04887247086,4,0.0459
2333.05994200706,4,0.0452
2334.08026623726,4,0.0461
2335.09961462021,4,0.0451
2336.10611057281,4,0.0459
2337.11227083206,4,0.0461
2338.1155128479,4,0.0452
2339.11810016632,4,0.0451
2340.12135744095,4,0.0452
2341.13286852837,4,0.0452
2342.1342318058,4,0.0459
2343.13562560081,4,0.0452
2344.13680839539,4,0.0452
2345.14322972298,4,0.0451
2347.15290665627,4,0.0459
2348.15969586372,4,0.0461
2349.17129802704,4,0.0452
2350.17753314972,4,0.0451
2351.18897032738,4,0.0459
2352.19566702843,4,0.0452
2353.20238089561,4,0.0451
2354.20395851135,4,0.0461
2355.20496344566,4,0.0452
2356.20652151108,4,0.0452
2357.21294569969,4,0.0456
2358.21962094307,4,0.0461
2359.22631120682,4,0.0461
2360.22788619995,4,0.0461
2361.23963332176,4,0.0461
2362.24633097649,4,0.0452
2363.25297689438,4,0.0452
2364.2596912384,4,0.0461
2365.26618623734,4,0.0452
2367.26883339882,4,0.0459
2368.27595853806,4,0.0461
2369.28784894943,4,0.0452
2370.29463076591,4,0.0451
2371.3055627346,4,0.0461
2372.31232428551,4,0.0451
2373.32403349876,4,0.0452
2374.33576869965,4,0.0461
2375.34249520302,4,0.0452
2376.34896564484,4,0.0452
2377.35571479797,4,0.0459
2378.36238360405,4,0.0452
2379.37420415878,4,0.0452
2380.38092279434,4,0.0452
2381.38769698143,4,0.0461
2382.39446783066,4,0.0452
2383.40626978874,4,0.0452
2384.41296052933,4,0.0451
2386.4208009243,4,0.0452
2387.42764544487,4,0.0452
2388.4342520237,4,0.0459
2389.44094586372,4,0.0452
2390.45268917084,4,0.0452
2391.45949482918,4,0.0459
2392.47132205963,4,0.0459
2393.4780664444,4,0.0459
2394.48489284515,4,0.0461
2395.49155855179,4,0.0452
2396.50338435173,4,0.0454
2397.50951099396,4,0.0459
2398.51629924774,4,0.0459
2399.5169813633,4,0.0461
2400.52372765541,4,0.0459
2401.53549814224,4,0.0459
2402.5370118618,4,0.0452
2403.53866744041,4,0.0493
2404.54494762421,4,0.0452
2406.54763507843,4,0.0452
2407.55424809456,4,0.0374
2408.56100225449,4,0.0452
2409.56256866455,4,0.0452
2410.56404566765,4,0.0374
2411.57574343681,4,0.0452
2412.58757734299,4,0.0452
2413.58896398544,4,0.0452
2414.60496711731,4,0.0451
2415.60656142235,4,0.0459
2416.60816192627,4,0.0452
2417.61492300034,4,0.0452
2418.62093567848,4,0.0452
2419.62762594223,4,0.0451
2420.63431859016,4,0.0452
2421.64112091064,4,0.0451
2422.64274048805,4,0.0452
2423.65447974205,4,0.0452
2425.65694379807,4,0.0452
2426.66822528839,4,0.0452
2427.67996096611,4,0.0452
2428.69168400764,4,0.0452
2429.70345211029,4,0.0452
2430.70478916168,4,0.0452
2431.71146535873,4,0.0452
2432.71819376945,4,0.0452
2433.7249121666,4,0.0452
2434.73689222336,4,0.0452
2435.74357271194,4,0.0452
2436.75876712799,4,0.0374
2437.77049160004,4,0.0452
2438.77203679085,4,0.0452
2439.77875685692,4,0.0452
2440.79069280624,4,0.0452
2441.80467987061,4,0.0452
2442.81904888153,4,0.0452
2443.82497000694,4,0.0452
2445.83754205704,4,0.0452
2446.84901070595,4,0.0374
2447.86415600777,4,0.0452
2448.87875413895,4,0.0452
2449.88496470451,4,0.0459
2450.89165282249,4,0.0452
2451.89306592941,4,0.0452
2452.90702152252,4,0.0374
2453.91307616234,4,0.0452
2454.91957879066,4,0.0374
2455.93500542641,4,0.0452
2456.94097924232,4,0.0452
2457.95271015167,4,0.0452
2458.96642494202,4,0.0452
2459.9729321003,4,0.0452
2460.98476147652,4,0.0452
2462.00095272064,4,0.0374
2463.00791501999,4,0.0452
2464.01443195343,4,0.0374
2466.02206063271,4,0.0452
2467.03654384613,4,0.0452
2468.05026388168,4,0.0452
2469.06220817566,4,0.0461
2470.06890702248,4,0.0374
2471.07568192482,4,0.0451
2472.08245801926,4,0.0459
2473.08897852898,4,0.0452
2474.10092067719,4,0.0452
2475.10763311386,4,0.0459
2476.11426925659,4,0.0451
2477.12098813057,4,0.0452
2478.1329267025,4,0.0452
2479.13972496986,4,0.0461
2480.14647841454,4,0.0461
2481.15296983719,4,0.0459
2482.15988063812,4,0.0461
2483.16644263268,4,0.0452
2484.16799926758,4,0.0451
2486.17002367973,4,0.0452
2487.17150139809,4,0.0459
2488.17820644379,4,0.0452
2489.18512797356,4,0.0461
2490.19195318222,4,0.0452
2491.19873166084,4,0.0452
2492.20502448082,4,0.0459
2493.21180391312,4,0.0452
2494.21856284142,4,0.0452
2495.23035526276,4,0.0461
2496.23690533638,4,0.0461
2497.24374771118,4,0.0461
2498.25830483437,4,0.0459
2499.27297186852,4,0.0461
2500.28689813614,4,0.0461
2501.29868459702,4,0.0374
2502.30502009392,4,0.0452
2504.31291556358,4,0.0452
2505.31976747513,4,0.0451
2506.33442091942,4,0.0461
2507.34096646309,4,0.0459
2508.34776687622,4,0.0452
2509.34897232056,4,0.0461
2510.36434817314,4,0.0452
2511.37866210938,4,0.0461
2512.38494896889,4,0.0461
2513.39163351059,4,0.0452
2514.39824080467,4,0.0452
2515.40494155884,4,0.0459
2516.41175127029,4,0.0461
2517.41849327087,4,0.0461
2518.43021225929,4,0.0459
2519.43182969093,4,0.0461
2520.43853068352,4,0.0461
2521.44013524055,4,0.0452
2522.44692635536,4,0.0461
2524.45399618149,4,0.0461
2525.46797513962,4,0.0452
2526.47983932495,4,0.0459
2527.48092770576,4,0.0452
2528.48762273788,4,0.0461
2529.49430298805,4,0.0461
2530.50108075142,4,0.0452
2531.51296472549,4,0.0452
2532.51969027519,4,0.0459
2533.52638363838,4,0.0451
2534.53296327591,4,0.0456
2535.53970742226,4,0.0461
2536.54646444321,4,0.0452
2537.552932024,4,0.0459
2538.55968356133,4,0.0461
2539.56633925438,4,0.0461
2540.57299160957,4,0.0459
2541.57973122597,4,0.0461
2542.58645033836,4,0.0461
2544.59923577309,4,0.0459
2545.61102080345,4,0.0459
2546.61200737953,4,0.0461
2547.62646102905,4,0.0452
2548.64050936699,4,0.0459
2549.65248012543,4,0.0461
2550.65918731689,4,0.0452
2551.66610240936,4,0.0461
2552.67282247543,4,0.0461
2553.67948389053,4,0.0452
2554.68621611595,4,0.0454
2555.69294333458,4,0.0461
2556.6995639801,4,0.0461
2557.70637464523,4,0.0452
2558.718116045,4,0.0452
2559.72490406036,4,0.0452
2560.74012923241,4,0.0452
2561.74678564072,4,0.0452
2562.75862884521,4,0.0459
2564.76602721214,4,0.0461
2565.78093719482,4,0.0452
2566.78249692917,4,0.0459
2567.7888982296,4,0.0461
2568.8002808094,4,0.0452
2569.84470796585,4,0.0461
2570.84705662727,4,0.0452
2571.85235762596,4,0.0452
2572.85388851166,4,0.0461
2573.87064194679,4,0.0452
2574.87546896935,4,0.0454
2575.90322828293,4,0.0461
2576.91852045059,4,0.0451
2577.92105817795,4,0.0461
2578.93908119202,4,0.0461
2579.94437980652,4,0.0461
2580.95307278633,4,0.0459
2581.95749950409,4,0.0459
2582.96018314362,4,0.0459
2584.97163701057,4,0.0461
2585.97410678864,4,0.0461
2586.98065662384,4,0.0459
2587.98719906807,4,0.0452
2588.98869776726,4,0.0452
2589.9989426136,4,0.0374
2591.00049853325,4,0.0452
2592.00745201111,4,0.0459
2593.01415300369,4,0.0452
2594.02090954781,4,0.0452
2595.02778172493,4,0.0454
2596.03946280479,4,0.0452
2597.05608105659,4,0.0451
2598.0569024086,4,0.0452
2599.07188653946,4,0.0452
2600.07861018181,4,0.0452
2601.08496379852,4,0.0452
2602.09166145325,4,0.0452
2603.10346794128,4,0.0459
2605.11126828194,4,0.0459
2606.1129322052,4,0.0452
2607.1144888401,4,0.0461
2608.12110543251,4,0.0495
2609.13294363022,4,0.0461
2610.13973236084,4,0.0452
2611.14639759064,4,0.0452
2612.15292811394,4,0.0459
2613.15444684029,4,0.0452
2614.16622471809,4,0.0452
2615.17295050621,4,0.0374
2616.17966747284,4,0.0461
2617.18095588684,4,0.0374
2618.18774724007,4,0.0451
2619.19354104996,4,0.0452
2620.20033025742,4,0.0452
2621.21553754807,4,0.0452
2622.22230005264,4,0.0493
2623.22917222977,4,0.0452
2625.23704695702,4,0.0452
2626.24373602867,4,0.0452
2627.25543904305,4,0.0452
2628.26219010353,4,0.0452
2629.26896071434,4,0.0374
2630.27570223808,4,0.0451
2631.28240609169,4,0.0452
2632.28894257545,4,0.0451
2633.30412817001,4,0.0452
2634.31087398529,4,0.0451
2635.32497215271,4,0.0452
2636.33183932304,4,0.0461
2637.33856105804,4,0.0452
2638.34489870071,4,0.0452
2639.35163068771,4,0.0495
2640.36344957352,4,0.0452
2641.37695384026,4,0.0495
2642.38871192932,4,0.0452
2643.40336966515,4,0.0452
2645.41112661362,4,0.0452
2646.42497372627,4,0.0452
2647.43164491653,4,0.0452
2648.43842840195,4,0.0452
2649.44491553307,4,0.0452
2650.45169329643,4,0.0451
2651.4583568573,4,0.0452
2652.46495103836,4,0.0452
2653.46649837494,4,0.0495
2654.4729321003,4,0.0452
2655.47930502892,4,0.0451
2656.4860033989,4,0.0452
2657.49737548828,4,0.0452
2658.5040845871,4,0.0452
2659.51077461243,4,0.0452
2660.51695489883,4,0.0451
2661.52373242378,4,0.0452
2662.53049230576,4,0.0452
2663.53716492653,4,0.0452
2665.54480195045,4,0.0452
2666.55145668983,4,0.0495
2667.56793427467,4,0.0452
2668.5689868927,4,0.0452
2669.57563734055,4,0.0495
2670.58241844177,4,0.0452
2671.58904027939,4,0.0452
2672.59578108788,4,0.0495
2673.60243391991,4,0.0452
2674.60893464088,4,0.0452
2675.61575007439,4,0.0452
2676.62221884727,4,0.0493
2677.63265252113,4,0.0451
2678.63935303688,4,0.0452
2679.65117549896,4,0.0452
2680.66293597221,4,0.0452
2681.66895270348,4,0.0451
2682.68073129654,4,0.0452
2683.68752408028,4,0.0452
2685.70033574104,4,0.0452
2686.71444487572,4,0.0495
2687.72504019737,4,0.0452
2688.73683905602,4,0.0452
2689.7475771904,4,0.0495
2690.75444531441,4,0.0452
2691.77004909515,4,0.0452
2692.77159357071,4,0.0495
2693.77843379974,4,0.0452
2694.7849419117,4,0.0452
2695.79157209396,4,0.0495
2696.79836392403,4,0.0452
2697.80496501923,4,0.0495
2698.81177353859,4,0.0451
2699.81848716736,4,0.0498
2700.83025169373,4,0.0488
2701.8441567421,4,0.0488
2702.85916948318,4,0.049
2703.87088394165,4,0.0459
2705.88388991356,4,0.0459
2706.89066982269,4,0.0459
2707.90254354477,4,0.0459
2708.91428422928,4,0.05
2709.92092657089,4,0.0496
2710.93268823624,4,0.0496
2711.93927407265,4,0.0496
2712.9511013031,4,0.05
2713.95693731308,4,0.05
2714.97131419182,4,0.05
2715.98500728607,4,0.05
2716.99707245827,4,0.05
2718.00391340256,4,0.0493
2719.01576280594,4,0.0496
2720.0224378109,4,0.0496
2721.03415584564,4,0.0496
2722.04094481468,4,0.0496
2723.04770374298,4,0.0496
2724.05442976952,4,0.0498
2726.06737279892,4,0.0498
2727.07417821884,4,0.0498
2728.07578754425,4,0.0498
2729.08253455162,4,0.0498
2730.08421468735,4,0.0498
2731.09590315819,4,0.0498
2732.10244345665,4,0.0498
2733.10896921158,4,0.0498
2734.1157643795,4,0.0459
2735.12255787849,4,0.0496
2736.13428878784,4,0.0496
2737.13590884209,4,0.0495
2738.14252281189,4,0.0498
2739.14899468422,4,0.0495
2741.17259073257,4,0.0495
2742.18842148781,4,0.0374
2743.19422268867,4,0.0495
2744.20095682144,4,0.0452
2745.2076818943,4,0.0452
2746.219404459,4,0.0452
2747.22614622116,4,0.0452
2748.22768354416,4,0.0452
2749.23427605629,4,0.0452
2750.23587703705,4,0.0495
2751.24221086502,4,0.0493
2752.24885177612,4,0.0452
2754.25670480728,4,0.0451
2755.26344037056,4,0.0452
2756.27029824257,4,0.0452
2757.28211927414,4,0.0452
2758.28880858421,4,0.0452
2759.30239844322,4,0.0452
2760.31693387032,4,0.0452
2761.3182413578,4,0.0452
2762.32418727875,4,0.0452
2763.33022260666,4,0.0452
2764.33621954918,4,0.0452
2765.35024785995,4,0.0452
2766.39166069031,4,0.0452
2767.39514708519,4,0.0452
2768.41862130165,4,0.0452
2769.42507147789,4,0.0452
2770.42855024338,4,0.0461
2771.43176436424,4,0.0452
2772.43475604057,4,0.0452
2774.43824648857,4,0.0452
2775.44058132172,4,0.0452
2776.44279551506,6,0.0461
2777.45646333694,6,0.0452
2778.45816206932,6,0.0452
2779.46471166611,6,0.0461
2780.4712767601,6,0.0452
2781.47790503502,6,0.0452
2782.48458433151,6,0.0452
2783.48616576195,6,0.0452
2784.497828722,6,0.0452
2785.50475430489,6,0.0452
2786.51140832901,6,0.0493
2787.51828598976,6,0.0469
2788.53022098541,6,0.0512
2789.53707051277,6,0.0478
2790.5438554287,6,0.052
2792.5513150692,6,0.0481
2793.55810952187,6,0.0529
2794.56491684914,6,0.0529
2795.57173228264,6,0.0529
2796.57825994492,6,0.0529
2797.58497047424,6,0.0529
2798.59167957306,6,0.0571
2799.59836173058,6,0.0529
2800.60504174232,6,0.0529
2801.6117374897,6,0.0529
2802.62354946136,6,0.0529
2803.6251001358,6,0.0493
2804.62625074387,6,0.0537
2805.63299036026,6,0.0493
2806.63963890076,6,0.0546
2807.64624238014,6,0.0512
2808.66095376015,6,0.0554
2809.66766619682,6,0.0512
2810.67449617386,6,0.0563
2812.6902885437,6,0.052
2813.69710206985,6,0.0563
2814.70401215553,6,0.0571
2815.71580219269,6,0.0529
2816.72224068642,6,0.0529
2817.72891879082,6,0.0571
2818.73579120636,6,0.0529
2819.75028371811,6,0.0571
2820.76515507698,6,0.0529
2821.78005838394,6,0.0571
2822.79187560081,6,0.0571
2823.79822254181,6,0.0571
2824.80476307869,6,0.0537
2825.81135511398,6,0.058
2826.81826710701,6,0.0546
2827.83344078064,6,0.0588
2828.84831809998,6,0.0546
2829.86005735397,6,0.0597
2830.88755249977,6,0.0597
2832.91456270218,6,0.0554
2833.93142819405,6,0.0605
2834.93850231171,6,0.0605
2835.94425964355,6,0.0605
2836.94582509995,6,0.0605
2837.94753956795,6,0.0605
2838.94937515259,6,0.0605
2839.9512758255,6,0.0605
2840.95488595963,6,0.0605
2841.95678305626,6,0.0605
2842.95889592171,6,0.0605
2843.96144890785,6,0.0605
2844.96456766129,6,0.0571
2845.96658611298,6,0.0614
2846.96806359291,6,0.0614
2847.97017002106,6,0.0622
2848.97974562645,6,0.0622
2849.98615789413,6,0.058
2850.99275565147,6,0.0632
2853.00053477287,6,0.0588
2854.01203727722,6,0.0588
2855.01832842827,6,0.0588
2856.03008031845,6,0.0588
2857.04391431808,6,0.0588
2858.05636096001,6,0.0554
2859.06809687614,6,0.0588
2860.08336186409,6,0.0597
2861.0978872776,6,0.0597
2862.11360931396,6,0.0597
2863.120043993,6,0.0597
2864.13186573982,6,0.0639
2865.13822650909,6,0.0641
2866.14492511749,6,0.0605
2867.14624214172,6,0.0649
2868.15295791626,6,0.0649
2869.15958189964,6,0.0614
2870.17148160934,6,0.0656
2871.17204046249,6,0.0658
2873.18223166466,6,0.0614
2874.1958963871,6,0.0622
2875.19749879837,6,0.0622
2876.20425105095,6,0.0622
2877.21022772789,6,0.0622
2878.21706461906,6,0.0622
2879.22381329536,6,0.0622
2880.23025298119,6,0.0622
2881.23704957962,6,0.0622
2882.24898862839,6,0.0666
2883.25571775436,6,0.0666
2884.26222395897,6,0.0666
2885.26885104179,6,0.0622
2886.28062701225,6,0.0631
2887.28745031357,6,0.0675
2888.29424118996,6,0.0675
2889.3011329174,6,0.0639
2890.30773496628,6,0.0683
2891.31961846352,6,0.0683
2893.33279252052,6,0.0639
2894.33952999115,6,0.0649
2895.34622454643,6,0.0649
2896.3532333374,6,0.0649
2897.35987877846,6,0.0649
2898.3662211895,6,0.0648
2899.37300038338,6,0.0649
2900.38475656509,6,0.0649
2901.39637684822,6,0.0649
2902.40224266052,6,0.0692
2903.40916514397,6,0.0648
2904.41578292847,6,0.0692
2905.4222381115,6,0.0735
2906.43401694298,6,0.0649
2907.44608569145,6,0.07
2908.45282387733,6,0.07
2909.46452188492,6,0.0743
2910.47430205345,6,0.0622
2911.48121094704,6,0.0666
2913.48885774612,6,0.0709
2914.49550056458,6,0.0709
2915.50226092339,6,0.0709
2916.5090842247,6,0.0709
2917.5158996582,6,0.0709
2918.52783274651,6,0.0709
2919.5342233181,6,0.0709
2920.54101419449,6,0.0666
2921.54771733284,6,0.0709
2922.55437302589,6,0.0666
2923.56014847755,6,0.0666
2924.57191610336,6,0.0632
2925.57823944092,6,0.0675
2926.58501696587,6,0.0717
2927.59948706627,6,0.0717
2928.61136221886,6,0.0639
2929.6181640625,6,0.0683
2930.6319475174,6,0.0726
2931.63359427452,6,0.0726
2933.64159965515,6,0.0683
2934.64826917648,6,0.0692
2935.66016459465,6,0.0692
2936.6669459343,6,0.0692
2937.67821669579,6,0.0692
2938.69259142876,6,0.0692
2939.70624065399,6,0.0692
2940.71807861328,6,0.0692
2941.72493958473,6,0.0692
2942.73174118996,6,0.0692
2943.73821258545,6,0.0735
2944.74496865273,6,0.0735
2945.74622893333,6,0.0735
2946.75289821625,6,0.0692
2947.76474475861,6,0.07
2948.78157496452,6,0.0743
2949.82860827446,6,0.0743
2950.83464002609,6,0.0743
2952.83763670921,6,0.0709
2953.84323573112,6,0.0709
2954.85959720612,6,0.0709
2955.87133550644,6,0.0709
2956.87369418144,6,0.0709
2957.8885345459,6,0.0709
2958.89133429527,6,0.0709
2959.89294576645,6,0.0709
2960.89511489868,6,0.0709
2961.89685893059,6,0.0709
2962.89914393425,6,0.0752
2963.90573120117,6,0.0752
2964.90714359283,6,0.0709
2965.91380596161,6,0.0709
2966.92089343071,6,0.0717
2967.92212915421,6,0.076
2968.92871403694,6,0.076
2970.93138933182,6,0.0717
2971.93834114075,6,0.0717
2972.94494915009,6,0.0717
2973.94622135162,6,0.0683
2974.95297336578,6,0.0717
2975.95415067673,6,0.0717
2976.96087265015,6,0.0717
2977.96764063835,6,0.0717
2978.97422170639,6,0.0717
2979.98095703125,6,0.0683
2980.98761105537,6,0.0726
2981.99446105957,6,0.0726
2983.00622034073,6,0.0769
2984.01290917397,6,0.0769
2985.01953125,6,0.0726
2986.02623510361,6,0.0692
2987.03268146515,6,0.0735
2988.03945732117,6,0.0777
2990.05246257782,6,0.0777
2991.05926561356,6,0.0777
2992.07115578651,6,0.0777
2993.07796525955,6,0.0777
2994.08471608162,6,0.0777
2995.08622956276,6,0.0777
2996.09298753738,6,0.0777
2997.09920549393,6,0.0777
2998.10895991325,6,0.0777
2999.12536025047,6,0.0777
3000.13231277466,6,0.0777
3001.13826560974,6,0.0821
3002.14501833916,6,0.0777
3003.15165638924,6,0.0743
3004.15822196007,6,0.0743
3005.16494894028,6,0.0786
3006.16625022888,6,0.0828
3007.17301154137,6,0.0786
3008.18474936485,6,0.0786
3010.22839832306,6,0.0752
3011.23085737228,6,0.0752
3012.25037884712,6,0.0752
3013.25347185135,6,0.0752
3014.2632317543,6,0.0752
3015.26759624481,6,0.0752
3016.26941037178,6,0.0752
3017.2705411911,6,0.0752
3018.2725622654,6,0.0752
3019.27420830727,6,0.0794
3020.27613925934,6,0.0794
3021.27898597717,6,0.0794
3022.28075218201,6,0.0794
3023.28303623199,6,0.0794
3024.28466725349,6,0.0794
3025.28646492958,6,0.0752
3026.28838086128,6,0.076
3027.29052901268,6,0.0803
3028.29463577271,6,0.0803
3030.29820632935,6,0.0804
3031.30473351479,6,0.0803
3032.31129312515,6,0.076
3033.31268620491,6,0.0803
3034.32212209702,6,0.0803
3035.32357048988,6,0.076
3036.33021759987,6,0.0803
3037.33695292473,6,0.0803
3038.33851361275,6,0.076
3039.34531474113,6,0.0803
3040.35801434517,6,0.076
3041.37000060081,6,0.076
3042.3846642971,6,0.0769
3043.39643931389,6,0.0769
3044.41209316254,6,0.0811
3045.42729926109,6,0.0811
3046.43414068222,6,0.0769
3047.44093036652,6,0.0769
3049.45363044739,6,0.0769
3050.46535849571,6,0.0777
3051.47199845314,6,0.0777
3052.47826123238,6,0.0777
3053.49025034904,6,0.0777
3054.49712228775,6,0.0777
3055.50379562378,6,0.0777
3056.51026248932,6,0.0777
3057.52201461792,6,0.0777
3058.52871203423,6,0.0777
3059.53533124924,6,0.0777
3060.54219913483,6,0.082
3061.54887056351,6,0.082
3062.56081080437,6,0.0821
3063.56754922867,6,0.082
3064.57426548004,6,0.082
3065.59247899055,6,0.082
3066.59835457802,6,0.0777
3067.6101808548,6,0.0786
3069.62508392334,6,0.0786
3070.63106107712,6,0.0828
3071.64639949799,6,0.0828
3072.65819549561,6,0.0828
3073.6649312973,6,0.0828
3074.67165446281,6,0.0828
3075.67818808556,6,0.0828
3076.68488478661,6,0.0828
3077.69672036171,6,0.0828
3078.70346283913,6,0.0828
3079.71022033691,6,0.0828
3080.71700310707,6,0.0828
3081.72359776497,6,0.0828
3082.73530650139,6,0.0872
3083.74216842651,6,0.0872
3084.74886345863,6,0.0828
3085.75548815727,6,0.0794
3086.76225113869,6,0.0794
3087.76905441284,6,0.0836
3089.77160739899,6,0.0794
3090.7807996273,6,0.0836
3091.78736710548,6,0.0794
3092.79828476906,6,0.0794
3093.81005215645,6,0.0836
3094.81673836708,6,0.0794
3095.82844400406,6,0.0836
3096.8342294693,6,0.0836
3097.84103679657,6,0.0794
3098.85658693314,6,0.0836
3099.8633389473,6,0.0794
3100.87016177177,6,0.0836
3101.87694716454,6,0.0794
3102.88365244865,6,0.0794
3103.89023017883,6,0.0794
3104.89655518532,6,0.0794
3105.91022849083,6,0.0803
3106.91700077057,6,0.0803
3107.92360138893,6,0.0803
3109.93119430542,6,0.0803
3110.94627857208,6,0.0803
3111.95807552338,6,0.0803
3112.96479272842,6,0.0803
3113.9715192318,6,0.0803
3114.97823762894,6,0.0803
3115.98492288589,6,0.0803
3116.99167943001,6,0.0803
3117.99845933914,6,0.0803
3119.00522184372,6,0.0803
3120.01691699028,6,0.0803
3121.02355885506,6,0.0803
3122.03021883965,6,0.0803
3123.03690910339,6,0.0803
3124.04367661476,6,0.0803
3125.05033183098,6,0.0803
3126.05716180801,6,0.0803
3127.0638127327,6,0.0811
3128.07028961182,6,0.0811
3130.08621549606,6,0.0811
3131.09293055534,6,0.0811
3132.09967684746,6,0.0811
3133.10123085976,6,0.0811
3134.1078748703,6,0.0811
3135.11420226097,6,0.0811
3136.12602090836,6,0.0811
3137.13277888298,6,0.0811
3138.13419890404,6,0.0811
3139.14593935013,6,0.0811
3140.15274357796,6,0.0811
3141.15933680534,6,0.0811
3142.16610622406,6,0.0811
3143.17285919189,6,0.0811
3144.17954277992,6,0.0811
3145.18625712395,6,0.0811
3146.18789219856,6,0.0811
3147.19963026047,6,0.0811
3148.21133375168,6,0.082
3150.21927046776,6,0.082
3151.22078633308,6,0.082
3152.22739195824,6,0.0836
3153.23423266411,6,0.082
3154.24101471901,6,0.0836
3155.25245308876,6,0.0836
3156.26427602768,6,0.082
3157.27024269104,6,0.082
3158.27699136734,6,0.082
3159.28361225128,6,0.082
3160.2902097702,6,0.0836
3161.29703116417,6,0.0836
3162.30379605293,6,0.0836
3163.31026005745,6,0.082
3164.31703209877,6,0.0836
3165.32373762131,6,0.0906
3166.33023524284,6,0.0906
3167.34484386444,6,0.0836
3168.35926961899,6,0.082
3170.3742620945,6,0.0836
3171.38923454285,6,0.0836
3172.40413284302,6,0.0828
3173.41020441055,6,0.082
3174.43683123589,6,0.082
3175.45990800858,6,0.0836
3176.46490359306,6,0.082
3177.46757054329,6,0.082
3178.48150849342,6,0.0828
3179.48476529121,6,0.082
3180.49035930634,6,0.082
3181.49260687828,6,0.0828
3182.49699544907,6,0.0828
3183.49941563606,6,0.087
3184.50129818916,6,0.087
3185.50292563438,6,0.087
3186.5045478344,6,0.087
3187.50664591789,6,0.087
3188.50851082802,6,0.0915
3190.51109647751,6,0.0915
3191.51260685921,6,0.0915
3192.51430273056,6,0.0915
3193.51608300209,6,0.0915
3194.51791739464,6,0.0915
3195.52074408531,6,0.0915
3196.52257370949,6,0.0915
3197.52445173264,6,0.0915
3198.52630805969,6,0.0915
3199.52779960632,6,0.0915
3200.52961373329,6,0.0915
3201.53013134003,6,0.087
3202.53189969063,6,0.087
3203.5335996151,6,0.087
3204.53438448906,6,0.0828
3205.53598618507,6,0.0836
3206.53892755508,6,0.0828
3207.54101705551,6,0.0879
3209.54506015778,6,0.0881
3210.5741686821,6,0.0881
3211.57763361931,6,0.0881
3212.58208537102,6,0.0881
