Time,Height (m),Voltage (V)
1736247805.5255911,0.025,0.0
1736247806.5265503,0.025,0.0
1736247807.5273151,0.025,0.0
1736247808.5278633,0.025,0.0
1736247809.5282404,0.025,0.0
1736247810.5378902,0.025,0.0
1736247811.5382388,0.025,0.0
1736247812.5548809,0.025,0.0
1736247813.586557,0.025,0.0
1736247814.5871613,0.025,0.0
1736247815.5876334,0.025,0.0
1736247816.5882869,0.025,0.0
1736247817.5890865,0.025,0.0
1736247818.5899475,0.025,0.0
1736247819.590613,0.025,0.0
1736247820.6076086,0.025,0.0
1736247821.608317,0.025,0.0
1736247822.6088202,0.025,0.0
1736247823.609119,0.025,0.0
1736247824.6094723,0.025,0.0
1736247825.6101856,0.025,0.0
1736247826.611127,0.025,0.0
1736247827.6115727,0.025,0.0
1736247828.6119125,0.025,0.0
1736247829.612113,0.025,0.0
1736247830.6129398,0.025,0.0
1736247831.6143706,0.025,0.0
1736247832.614966,0.025,0.0
1736247833.6156828,0.025,0.0
1736247834.617222,0.025,0.0
1736247835.6179905,0.025,0.0
1736247836.6183028,0.025,0.0
1736247837.6186292,0.025,0.0
1736247838.6188622,0.025,0.0
1736247839.6195667,0.025,0.0
1736247840.620083,0.025,0.0
1736247841.629271,0.025,0.0
1736247842.6294117,0.025,0.0
1736247843.6297243,0.025,0.0
1736247844.6301725,0.025,0.0
1736247845.6304424,0.025,0.0
1736247846.6308935,0.025,0.0
1736247847.631367,0.025,0.0
1736247848.6318154,0.025,0.0
1736247849.6333463,0.025,0.0
1736247850.6334898,0.025,0.0
1736247851.6339054,0.025,0.0
1736247852.6345434,0.025,0.0
1736247853.6349943,0.025,0.0
1736247854.6354265,0.025,0.0
1736247855.636029,0.025,0.0
1736247856.6365366,0.025,0.0
1736247857.6373487,0.025,0.0
1736247858.638068,0.025,0.0
1736247859.6383693,0.025,0.0
1736247860.639514,0.025,0.0
1736247861.6402311,0.025,0.0
1736247862.6408489,0.025,0.0
1736247863.6411278,0.025,0.0
1736247864.64181,0.025,0.0
1736247865.6427674,0.025,0.0
1736247866.6437614,0.025,0.0
1736247867.6443286,0.025,0.0
1736247868.6447966,0.025,0.0
1736247869.6451614,0.025,0.0
1736247870.6457715,0.025,0.0
1736247871.6460807,0.025,0.0
1736247872.6469755,0.025,0.0
1736247873.6481175,0.025,0.0
1736247874.6679487,0.025,0.0
1736247875.6831405,0.025,0.0
1736247876.6833372,0.025,0.0
1736247877.68358,0.025,0.0
1736247878.6840737,0.025,0.0
1736247879.688014,0.025,0.0
1736247880.68897,0.025,0.0
1736247881.6894624,0.025,0.0
1736247882.6897042,0.025,0.0
1736247883.6908739,0.025,0.0
1736247884.691203,0.025,0.0
1736247885.6913698,0.025,0.0
1736247886.6917233,0.025,0.0
1736247887.6921124,0.025,0.0
1736247888.6929822,0.025,0.0
1736247889.6931567,0.025,0.0
1736247890.6935604,0.025,0.0
1736247891.6941626,0.025,0.0
1736247892.6943858,0.025,0.0
1736247893.6948056,0.025,0.0
1736247894.6953986,0.025,0.0
1736247895.69569,0.025,0.0
1736247896.6961157,0.025,0.0
1736247897.6966794,0.025,0.0
1736247898.697389,0.025,0.0
1736247899.698022,0.025,0.0
1736247900.6982958,0.025,0.0
1736247901.6984935,0.025,0.0
1736247902.6992245,0.025,0.0
1736247903.6999373,0.025,0.0
1736247904.7009482,0.025,0.0
1736247905.701498,0.025,0.0
1736247906.7019448,0.025,0.0
1736247907.7026753,0.025,0.0
1736247908.7030084,0.025,0.0
1736247909.7032447,0.025,0.0
1736247910.7198179,0.025,0.0
1736247911.7209713,0.025,0.0
1736247912.7216518,0.025,0.0
1736247913.7218473,0.025,0.0
1736247914.7224927,0.025,0.0
1736247915.7229438,0.025,0.0
1736247916.7235942,0.025,0.0
1736247917.7240424,0.025,0.0
1736247918.7241669,0.025,0.0
1736247919.7247772,0.025,0.0
1736247920.7256072,0.025,0.0
1736247921.7258773,0.025,0.0
1736247922.726556,0.025,0.0
1736247923.7269783,0.025,0.0
1736247924.7278347,0.025,0.0
1736247925.7357328,0.025,0.0
1736247926.7396066,0.025,0.0
1736247927.7401748,0.025,0.0
1736247928.7417598,0.025,0.0
1736247929.7429123,0.025,0.0
1736247930.7434433,0.025,0.0
1736247931.7439606,0.025,0.0
1736247932.7449596,0.025,0.0
1736247933.74793,0.025,0.0
1736247934.7592955,0.025,0.0
1736247935.762349,0.025,0.0
1736247936.763849,0.025,0.0
1736247937.7652,0.025,0.0
1736247938.766303,0.025,0.0
1736247939.7664902,0.025,0.0
1736247940.7672482,0.025,0.0
1736247941.7678394,0.025,0.0
1736247942.7689724,0.025,0.0
1736247943.7699986,0.025,0.0
1736247944.770555,0.025,0.0
1736247945.7712798,0.025,0.0
1736247946.772001,0.025,0.0
1736247947.7729268,0.025,0.0
1736247948.774056,0.025,0.0
1736247949.7742672,0.025,0.0
1736247950.7747312,0.025,0.0
1736247951.7755651,0.025,0.0
1736247952.7762048,0.025,0.0
1736247953.7769105,0.025,0.0
1736247954.7776492,0.025,0.0
1736247955.7786021,0.025,0.0
1736247956.7790382,0.025,0.0
1736247957.7792745,0.025,0.0
1736247958.780498,0.025,0.0
1736247959.7816465,0.025,0.0
1736247960.783046,0.025,0.0
1736247961.784655,0.025,0.0
1736247962.7881484,0.025,0.0
1736247963.8144956,0.025,0.0
1736247964.818796,0.025,0.0
1736247965.8204558,0.025,0.0
1736247966.8213034,0.025,0.0
1736247967.829421,0.025,0.0
1736247968.8302011,0.025,0.0
1736247969.8314798,0.025,0.0
